run_id,pipeline_name,run_date,started_at,status,rows_ingested,duration_seconds,error_message
R000350,ats_vacancies,2025-02-28,2025-02-28 03:45:00,success,14222,208,
R000351,stripe_invoices,2025-02-28,2025-02-28 03:36:00,success,7379,134,
R000352,ga4_sessions,2025-02-28,2025-02-28 02:31:00,success,13867,765,
R000353,ads_spend,2025-02-28,2025-02-28 05:53:00,success,12594,202,
R000354,hubspot_leads,2025-02-28,2025-02-28 03:30:00,success,8572,211,
R000355,ats_submittals,2025-03-01,2025-03-01 04:47:00,success,2304,271,
R000356,ats_vacancies,2025-03-01,2025-03-01 05:39:00,success,3153,367,
R000357,stripe_invoices,2025-03-01,2025-03-01 03:54:00,success,4033,229,
R000358,ga4_sessions,2025-03-01,2025-03-01 05:25:00,success,4201,765,
R000359,ads_spend,2025-03-01,2025-03-01 03:31:00,success,2778,244,
R000360,hubspot_leads,2025-03-01,2025-03-01 04:35:00,success,2247,240,
R000361,ats_submittals,2025-03-02,2025-03-02 02:45:00,success,3029,296,
R000362,ats_vacancies,2025-03-02,2025-03-02 04:53:00,success,2818,216,
R000363,stripe_invoices,2025-03-02,2025-03-02 05:47:00,success,3197,42,
R000364,ga4_sessions,2025-03-02,2025-03-02 02:48:00,success,3208,696,
R000365,ads_spend,2025-03-02,2025-03-02 05:43:00,success,2577,276,
R000366,hubspot_leads,2025-03-02,2025-03-02 04:14:00,success,4714,136,
R000367,ats_submittals,2025-03-03,2025-03-03 05:22:00,success,11336,229,
R000368,ats_vacancies,2025-03-03,2025-03-03 04:44:00,success,12657,235,
R000369,stripe_invoices,2025-03-03,2025-03-03 03:24:00,success,5453,306,
R000370,ga4_sessions,2025-03-03,2025-03-03 03:30:00,success,13244,945,
R000371,ads_spend,2025-03-03,2025-03-03 03:35:00,success,14388,184,
R000372,hubspot_leads,2025-03-03,2025-03-03 02:35:00,success,8900,357,
R000373,ats_submittals,2025-03-04,2025-03-04 02:20:00,success,15070,194,
R000374,ats_vacancies,2025-03-04,2025-03-04 04:56:00,success,10245,125,
R000375,stripe_invoices,2025-03-04,2025-03-04 02:22:00,success,15815,289,
R000376,ga4_sessions,2025-03-04,2025-03-04 02:57:00,success,9406,561,
R000377,ads_spend,2025-03-04,2025-03-04 02:52:00,success,12896,183,
R000378,hubspot_leads,2025-03-04,2025-03-04 03:30:00,success,11068,185,
R000379,ats_submittals,2025-03-05,2025-03-05 03:46:00,success,7117,306,
R000380,ats_vacancies,2025-03-05,2025-03-05 03:10:00,success,14104,142,
R000381,stripe_invoices,2025-03-05,2025-03-05 04:36:00,success,11712,174,
R000382,ga4_sessions,2025-03-05,2025-03-05 02:36:00,success,13262,273,
R000383,ads_spend,2025-03-05,2025-03-05 02:33:00,success,8671,219,
R000384,hubspot_leads,2025-03-05,2025-03-05 02:35:00,success,11092,316,
R000385,ats_submittals,2025-03-06,2025-03-06 04:28:00,success,13303,155,
R000386,ats_vacancies,2025-03-06,2025-03-06 05:44:00,success,15158,209,
R000387,stripe_invoices,2025-03-06,2025-03-06 05:57:00,success,10360,160,
R000388,ga4_sessions,2025-03-06,2025-03-06 03:38:00,success,13673,575,
R000389,ads_spend,2025-03-06,2025-03-06 03:56:00,success,9930,166,
R000390,hubspot_leads,2025-03-06,2025-03-06 05:27:00,failed,0,183,API rate limit exceeded
R000391,ats_submittals,2025-03-07,2025-03-07 05:22:00,success,10689,147,
R000392,ats_vacancies,2025-03-07,2025-03-07 05:49:00,success,14930,200,
R000393,stripe_invoices,2025-03-07,2025-03-07 05:27:00,success,13809,210,
R000394,ga4_sessions,2025-03-07,2025-03-07 05:56:00,success,10077,713,
R000395,ads_spend,2025-03-07,2025-03-07 04:39:00,success,15709,320,
R000396,hubspot_leads,2025-03-07,2025-03-07 02:20:00,success,12815,306,
R000397,ats_submittals,2025-03-08,2025-03-08 05:16:00,success,4085,223,
R000398,ats_vacancies,2025-03-08,2025-03-08 02:50:00,success,3048,259,
R000399,stripe_invoices,2025-03-08,2025-03-08 04:35:00,success,3060,103,
R000400,ga4_sessions,2025-03-08,2025-03-08 04:35:00,success,4574,913,
R000401,ads_spend,2025-03-08,2025-03-08 02:46:00,failed,0,263,Timeout after 900s
R000402,hubspot_leads,2025-03-08,2025-03-08 05:36:00,success,3552,123,
R000403,ats_submittals,2025-03-09,2025-03-09 04:30:00,success,4302,277,
R000404,ats_vacancies,2025-03-09,2025-03-09 02:27:00,success,3954,83,
R000405,stripe_invoices,2025-03-09,2025-03-09 03:27:00,success,2886,276,
R000406,ga4_sessions,2025-03-09,2025-03-09 02:51:00,success,3165,667,
R000407,ads_spend,2025-03-09,2025-03-09 04:38:00,success,2611,185,
R000408,hubspot_leads,2025-03-09,2025-03-09 04:39:00,success,3621,172,
R000409,ats_submittals,2025-03-10,2025-03-10 02:42:00,success,15642,192,
R000410,ats_vacancies,2025-03-10,2025-03-10 02:25:00,success,5185,251,
R000411,stripe_invoices,2025-03-10,2025-03-10 02:48:00,success,9367,110,
R000412,ga4_sessions,2025-03-10,2025-03-10 02:46:00,failed,0,348,Auth token expired
R000413,ads_spend,2025-03-10,2025-03-10 02:21:00,success,12297,286,
R000414,hubspot_leads,2025-03-10,2025-03-10 03:47:00,success,8150,273,
R000415,ats_submittals,2025-03-11,2025-03-11 03:35:00,success,16679,191,
R000416,ats_vacancies,2025-03-11,2025-03-11 02:22:00,success,7602,240,
R000417,stripe_invoices,2025-03-11,2025-03-11 05:24:00,success,19134,285,
R000418,ga4_sessions,2025-03-11,2025-03-11 05:48:00,success,14834,739,
R000419,ads_spend,2025-03-11,2025-03-11 03:50:00,success,9902,217,
R000420,hubspot_leads,2025-03-11,2025-03-11 04:29:00,success,5949,67,
R000421,ats_submittals,2025-03-12,2025-03-12 02:38:00,success,13651,72,
R000422,ats_vacancies,2025-03-12,2025-03-12 03:26:00,success,13371,253,
R000423,stripe_invoices,2025-03-12,2025-03-12 05:26:00,success,11277,148,
R000424,ga4_sessions,2025-03-12,2025-03-12 02:51:00,success,15696,902,
R000425,ads_spend,2025-03-12,2025-03-12 04:44:00,success,14087,302,
R000426,hubspot_leads,2025-03-12,2025-03-12 02:55:00,failed,0,325,Source returned 0 rows
R000427,ats_submittals,2025-03-13,2025-03-13 03:51:00,success,18045,197,
R000428,ats_vacancies,2025-03-13,2025-03-13 02:56:00,success,12010,117,
R000429,stripe_invoices,2025-03-13,2025-03-13 02:24:00,success,9252,324,
R000430,ga4_sessions,2025-03-13,2025-03-13 05:51:00,success,9493,954,
R000431,ads_spend,2025-03-13,2025-03-13 04:13:00,success,14818,359,
R000432,hubspot_leads,2025-03-13,2025-03-13 03:19:00,success,12507,180,
R000433,ats_submittals,2025-03-14,2025-03-14 05:20:00,success,14628,112,
R000434,ats_vacancies,2025-03-14,2025-03-14 05:15:00,success,10200,222,
R000435,stripe_invoices,2025-03-14,2025-03-14 05:38:00,success,12930,170,
R000436,ga4_sessions,2025-03-14,2025-03-14 03:40:00,failed,0,246,Source returned 0 rows
R000437,ads_spend,2025-03-14,2025-03-14 05:12:00,success,7087,174,
R000438,hubspot_leads,2025-03-14,2025-03-14 03:12:00,success,8860,206,
R000439,ats_submittals,2025-03-15,2025-03-15 05:38:00,success,2632,271,
R000440,ats_vacancies,2025-03-15,2025-03-15 02:41:00,success,4815,265,
R000441,stripe_invoices,2025-03-15,2025-03-15 03:22:00,success,4898,265,
R000442,ga4_sessions,2025-03-15,2025-03-15 03:30:00,success,4168,647,
R000443,ads_spend,2025-03-15,2025-03-15 03:47:00,success,2837,221,
R000444,hubspot_leads,2025-03-15,2025-03-15 02:42:00,success,3641,232,
R000445,ats_submittals,2025-03-16,2025-03-16 04:13:00,success,2900,196,
R000446,ats_vacancies,2025-03-16,2025-03-16 04:43:00,success,3679,267,
R000447,stripe_invoices,2025-03-16,2025-03-16 04:51:00,success,3285,293,
R000448,ga4_sessions,2025-03-16,2025-03-16 03:26:00,success,4732,631,
R000449,ads_spend,2025-03-16,2025-03-16 05:17:00,failed,0,204,Duplicate key on merge
R000450,hubspot_leads,2025-03-16,2025-03-16 04:55:00,success,3181,153,
R000451,ats_submittals,2025-03-17,2025-03-17 03:57:00,success,12093,218,
R000452,ats_vacancies,2025-03-17,2025-03-17 03:30:00,success,10979,296,
R000453,stripe_invoices,2025-03-17,2025-03-17 03:32:00,success,6328,205,
R000454,ga4_sessions,2025-03-17,2025-03-17 02:45:00,success,9707,204,
R000455,ads_spend,2025-03-17,2025-03-17 05:45:00,success,12531,181,
R000456,hubspot_leads,2025-03-17,2025-03-17 03:31:00,success,10834,147,
R000457,ats_submittals,2025-03-18,2025-03-18 02:15:00,success,12024,199,
R000458,ats_vacancies,2025-03-18,2025-03-18 02:50:00,success,15717,269,
R000459,stripe_invoices,2025-03-18,2025-03-18 05:52:00,success,17656,98,
R000460,ga4_sessions,2025-03-18,2025-03-18 02:41:00,success,10913,859,
R000461,ads_spend,2025-03-18,2025-03-18 04:42:00,success,16551,285,
R000462,hubspot_leads,2025-03-18,2025-03-18 05:44:00,success,8604,122,
R000463,ats_submittals,2025-03-19,2025-03-19 03:22:00,success,17821,171,
R000464,ats_vacancies,2025-03-19,2025-03-19 04:29:00,success,11637,118,
R000465,stripe_invoices,2025-03-19,2025-03-19 03:49:00,success,11832,252,
R000466,ga4_sessions,2025-03-19,2025-03-19 03:35:00,success,8241,863,
R000467,ads_spend,2025-03-19,2025-03-19 04:10:00,success,14282,248,
R000468,hubspot_leads,2025-03-19,2025-03-19 05:19:00,success,12584,187,
R000469,ats_submittals,2025-03-20,2025-03-20 03:41:00,success,16356,262,
R000470,ats_vacancies,2025-03-20,2025-03-20 03:34:00,success,8446,261,
R000471,stripe_invoices,2025-03-20,2025-03-20 02:26:00,success,8040,231,
R000472,ga4_sessions,2025-03-20,2025-03-20 04:18:00,success,10184,600,
R000473,ads_spend,2025-03-20,2025-03-20 05:44:00,success,13599,207,
R000474,hubspot_leads,2025-03-20,2025-03-20 05:47:00,failed,0,235,Schema drift: new column
R000475,ats_submittals,2025-03-21,2025-03-21 02:10:00,success,7740,318,
R000476,ats_vacancies,2025-03-21,2025-03-21 05:46:00,success,15675,272,
R000477,stripe_invoices,2025-03-21,2025-03-21 03:37:00,success,16290,172,
R000478,ga4_sessions,2025-03-21,2025-03-21 04:34:00,success,12031,662,
R000479,ads_spend,2025-03-21,2025-03-21 03:48:00,failed,0,213,Auth token expired
R000480,hubspot_leads,2025-03-21,2025-03-21 05:34:00,success,5833,205,
R000481,ats_submittals,2025-03-22,2025-03-22 04:14:00,success,3234,186,
R000482,ats_vacancies,2025-03-22,2025-03-22 04:12:00,success,3434,343,
R000483,stripe_invoices,2025-03-22,2025-03-22 02:25:00,success,4489,140,
R000484,ga4_sessions,2025-03-22,2025-03-22 05:23:00,success,2556,694,
R000485,ads_spend,2025-03-22,2025-03-22 02:54:00,success,3033,150,
R000486,hubspot_leads,2025-03-22,2025-03-22 02:22:00,success,2263,318,
R000487,ats_submittals,2025-03-23,2025-03-23 04:31:00,success,2905,167,
R000488,ats_vacancies,2025-03-23,2025-03-23 03:38:00,success,3535,165,
R000489,stripe_invoices,2025-03-23,2025-03-23 05:57:00,success,2906,362,
R000490,ga4_sessions,2025-03-23,2025-03-23 04:10:00,success,2234,577,
R000491,ads_spend,2025-03-23,2025-03-23 02:40:00,failed,0,167,Duplicate key on merge
R000492,hubspot_leads,2025-03-23,2025-03-23 02:23:00,success,3198,170,
R000493,ats_submittals,2025-03-24,2025-03-24 04:58:00,success,12641,267,
R000494,ats_vacancies,2025-03-24,2025-03-24 04:28:00,success,10569,224,
R000495,stripe_invoices,2025-03-24,2025-03-24 03:30:00,success,8137,204,
R000496,ga4_sessions,2025-03-24,2025-03-24 02:57:00,success,11810,509,
R000497,ads_spend,2025-03-24,2025-03-24 02:11:00,success,10596,195,
R000498,hubspot_leads,2025-03-24,2025-03-24 03:54:00,success,13878,317,
R000499,ats_submittals,2025-03-25,2025-03-25 05:48:00,success,15240,186,
R000500,ats_vacancies,2025-03-25,2025-03-25 02:36:00,success,11738,281,
R000501,stripe_invoices,2025-03-25,2025-03-25 04:41:00,success,14733,226,
R000502,ga4_sessions,2025-03-25,2025-03-25 05:19:00,success,8955,656,
R000503,ads_spend,2025-03-25,2025-03-25 02:56:00,success,14217,208,
R000504,hubspot_leads,2025-03-25,2025-03-25 02:25:00,success,5296,232,
R000505,ats_submittals,2025-03-26,2025-03-26 03:48:00,success,14744,347,
R000506,ats_vacancies,2025-03-26,2025-03-26 02:23:00,success,17372,174,
R000507,stripe_invoices,2025-03-26,2025-03-26 05:14:00,success,14119,189,
R000508,ga4_sessions,2025-03-26,2025-03-26 05:14:00,success,11141,511,
R000509,ads_spend,2025-03-26,2025-03-26 03:16:00,failed,0,332,API rate limit exceeded
R000510,hubspot_leads,2025-03-26,2025-03-26 04:54:00,success,10795,221,
R000511,ats_submittals,2025-03-27,2025-03-27 03:58:00,success,10820,177,
R000512,ats_vacancies,2025-03-27,2025-03-27 05:44:00,success,20817,169,
R000513,stripe_invoices,2025-03-27,2025-03-27 02:50:00,success,15681,228,
R000514,ga4_sessions,2025-03-27,2025-03-27 02:13:00,success,10937,514,
R000515,ads_spend,2025-03-27,2025-03-27 02:36:00,success,15022,362,
R000516,hubspot_leads,2025-03-27,2025-03-27 04:10:00,success,17665,234,
R000517,ats_submittals,2025-03-28,2025-03-28 05:34:00,success,13096,223,
R000518,ats_vacancies,2025-03-28,2025-03-28 04:48:00,success,7887,253,
R000519,stripe_invoices,2025-03-28,2025-03-28 03:18:00,success,14033,134,
R000520,ga4_sessions,2025-03-28,2025-03-28 03:23:00,success,13815,658,
R000521,ads_spend,2025-03-28,2025-03-28 05:19:00,success,10849,341,
R000522,hubspot_leads,2025-03-28,2025-03-28 04:45:00,success,14479,290,
R000523,ats_submittals,2025-03-29,2025-03-29 02:27:00,success,3400,205,
R000524,ats_vacancies,2025-03-29,2025-03-29 04:12:00,success,3476,151,
R000525,stripe_invoices,2025-03-29,2025-03-29 02:20:00,success,2407,195,
R000526,ga4_sessions,2025-03-29,2025-03-29 05:28:00,success,1418,805,
R000527,ads_spend,2025-03-29,2025-03-29 04:36:00,success,2555,217,
R000528,hubspot_leads,2025-03-29,2025-03-29 05:50:00,success,3839,303,
R000529,ats_submittals,2025-03-30,2025-03-30 04:34:00,success,4026,164,
R000530,ats_vacancies,2025-03-30,2025-03-30 05:44:00,success,2556,168,
R000531,stripe_invoices,2025-03-30,2025-03-30 02:52:00,success,2811,207,
R000532,ga4_sessions,2025-03-30,2025-03-30 05:49:00,success,1590,341,
R000533,ads_spend,2025-03-30,2025-03-30 04:10:00,success,3778,277,
R000534,hubspot_leads,2025-03-30,2025-03-30 04:46:00,success,3272,288,
R000535,ats_submittals,2025-03-31,2025-03-31 02:38:00,success,11678,184,
R000536,ats_vacancies,2025-03-31,2025-03-31 03:24:00,success,13430,155,
R000537,stripe_invoices,2025-03-31,2025-03-31 03:11:00,success,4544,231,
R000538,ga4_sessions,2025-03-31,2025-03-31 04:37:00,success,4097,838,
R000539,ads_spend,2025-03-31,2025-03-31 05:10:00,success,16116,201,
R000540,hubspot_leads,2025-03-31,2025-03-31 04:22:00,success,16671,207,
R000541,ats_submittals,2025-04-01,2025-04-01 02:16:00,success,11778,257,
R000542,ats_vacancies,2025-04-01,2025-04-01 03:28:00,success,18040,128,
R000543,stripe_invoices,2025-04-01,2025-04-01 03:20:00,success,10323,168,
R000544,ga4_sessions,2025-04-01,2025-04-01 03:31:00,success,10692,1023,
R000545,ads_spend,2025-04-01,2025-04-01 03:33:00,success,11664,148,
R000546,hubspot_leads,2025-04-01,2025-04-01 02:49:00,success,12465,178,
R000547,ats_submittals,2025-04-02,2025-04-02 02:13:00,success,13842,169,
R000548,ats_vacancies,2025-04-02,2025-04-02 03:46:00,success,11126,107,
R000549,stripe_invoices,2025-04-02,2025-04-02 04:49:00,success,7524,192,
R000550,ga4_sessions,2025-04-02,2025-04-02 03:49:00,success,16769,499,
R000551,ads_spend,2025-04-02,2025-04-02 03:18:00,success,13171,266,
R000552,hubspot_leads,2025-04-02,2025-04-02 05:38:00,success,8269,179,
R000553,ats_submittals,2025-04-03,2025-04-03 03:14:00,success,14250,209,
R000554,ats_vacancies,2025-04-03,2025-04-03 05:38:00,success,14924,132,
R000555,stripe_invoices,2025-04-03,2025-04-03 02:37:00,success,9805,185,
R000556,ga4_sessions,2025-04-03,2025-04-03 02:31:00,success,14567,462,
R000557,ads_spend,2025-04-03,2025-04-03 03:36:00,success,14392,228,
R000558,hubspot_leads,2025-04-03,2025-04-03 04:16:00,success,18697,167,
R000559,ats_submittals,2025-04-04,2025-04-04 03:24:00,success,10514,221,
R000560,ats_vacancies,2025-04-04,2025-04-04 05:46:00,success,5456,57,
R000561,stripe_invoices,2025-04-04,2025-04-04 02:26:00,success,14866,157,
R000562,ga4_sessions,2025-04-04,2025-04-04 03:11:00,success,9286,1042,
R000563,ads_spend,2025-04-04,2025-04-04 03:53:00,success,17057,254,
R000564,hubspot_leads,2025-04-04,2025-04-04 05:59:00,success,16619,108,
R000565,ats_submittals,2025-04-05,2025-04-05 05:22:00,success,2558,129,
R000566,ats_vacancies,2025-04-05,2025-04-05 05:18:00,failed,0,195,Schema drift: new column
R000567,stripe_invoices,2025-04-05,2025-04-05 02:42:00,success,2439,316,
R000568,ga4_sessions,2025-04-05,2025-04-05 05:57:00,success,1683,1137,
R000569,ads_spend,2025-04-05,2025-04-05 05:35:00,success,2937,323,
R000570,hubspot_leads,2025-04-05,2025-04-05 02:29:00,success,1768,142,
R000571,ats_submittals,2025-04-06,2025-04-06 03:16:00,success,2050,174,
R000572,ats_vacancies,2025-04-06,2025-04-06 02:42:00,success,3378,204,
R000573,stripe_invoices,2025-04-06,2025-04-06 05:18:00,success,3073,323,
R000574,ga4_sessions,2025-04-06,2025-04-06 05:47:00,success,3016,1129,
R000575,ads_spend,2025-04-06,2025-04-06 04:33:00,success,2962,203,
R000576,hubspot_leads,2025-04-06,2025-04-06 03:22:00,success,4041,144,
R000577,ats_submittals,2025-04-07,2025-04-07 02:58:00,success,13488,193,
R000578,ats_vacancies,2025-04-07,2025-04-07 03:41:00,success,9246,142,
R000579,stripe_invoices,2025-04-07,2025-04-07 03:44:00,success,11058,153,
R000580,ga4_sessions,2025-04-07,2025-04-07 05:17:00,success,5346,845,
R000581,ads_spend,2025-04-07,2025-04-07 03:49:00,failed,0,227,API rate limit exceeded
R000582,hubspot_leads,2025-04-07,2025-04-07 02:23:00,success,16493,200,
R000583,ats_submittals,2025-04-08,2025-04-08 04:30:00,success,8890,326,
R000584,ats_vacancies,2025-04-08,2025-04-08 02:35:00,success,2959,355,
R000585,stripe_invoices,2025-04-08,2025-04-08 03:42:00,success,10614,176,
R000586,ga4_sessions,2025-04-08,2025-04-08 05:17:00,success,6579,595,
R000587,ads_spend,2025-04-08,2025-04-08 02:31:00,success,12318,133,
R000588,hubspot_leads,2025-04-08,2025-04-08 02:22:00,success,10370,226,
R000589,ats_submittals,2025-04-09,2025-04-09 05:31:00,success,13471,262,
R000590,ats_vacancies,2025-04-09,2025-04-09 05:28:00,success,15115,247,
R000591,stripe_invoices,2025-04-09,2025-04-09 03:54:00,success,14030,106,
R000592,ga4_sessions,2025-04-09,2025-04-09 03:55:00,failed,0,529,Source returned 0 rows
R000593,ads_spend,2025-04-09,2025-04-09 05:38:00,success,10359,90,
R000594,hubspot_leads,2025-04-09,2025-04-09 03:49:00,success,10078,236,
R000595,ats_submittals,2025-04-10,2025-04-10 02:38:00,success,12855,250,
R000596,ats_vacancies,2025-04-10,2025-04-10 04:35:00,success,11621,216,
R000597,stripe_invoices,2025-04-10,2025-04-10 02:39:00,success,11049,266,
R000598,ga4_sessions,2025-04-10,2025-04-10 05:59:00,success,8933,333,
R000599,ads_spend,2025-04-10,2025-04-10 02:14:00,success,14364,73,
R000600,hubspot_leads,2025-04-10,2025-04-10 05:10:00,success,9238,203,
R000601,ats_submittals,2025-04-11,2025-04-11 05:43:00,success,14028,117,
R000602,ats_vacancies,2025-04-11,2025-04-11 05:39:00,success,17067,259,
R000603,stripe_invoices,2025-04-11,2025-04-11 02:34:00,success,10230,125,
R000604,ga4_sessions,2025-04-11,2025-04-11 02:51:00,success,11728,443,
R000605,ads_spend,2025-04-11,2025-04-11 03:39:00,success,11253,165,
R000606,hubspot_leads,2025-04-11,2025-04-11 03:59:00,success,18574,157,
R000607,ats_submittals,2025-04-12,2025-04-12 04:19:00,success,3707,159,
R000608,ats_vacancies,2025-04-12,2025-04-12 05:51:00,success,2561,233,
R000609,stripe_invoices,2025-04-12,2025-04-12 03:48:00,success,3874,205,
R000610,ga4_sessions,2025-04-12,2025-04-12 04:57:00,success,3183,782,
R000611,ads_spend,2025-04-12,2025-04-12 04:14:00,success,4434,190,
R000612,hubspot_leads,2025-04-12,2025-04-12 04:17:00,success,2490,339,
R000613,ats_submittals,2025-04-13,2025-04-13 03:19:00,success,2479,269,
R000614,ats_vacancies,2025-04-13,2025-04-13 04:29:00,success,4851,259,
R000615,stripe_invoices,2025-04-13,2025-04-13 05:12:00,success,3366,174,
R000616,ga4_sessions,2025-04-13,2025-04-13 03:16:00,success,3747,527,
R000617,ads_spend,2025-04-13,2025-04-13 03:49:00,success,3351,330,
